Ponto A,Ponto B,Distância
1,914,620.0806399170998
1,915,555.7634388838475
1,916,526.0769905631685
1,917,557.2477007579305
1,918,678.6434999320335
1,919,707.4079445411961
1,920,754.0457545799194
1,921,764.3984563040405
1,922,780.5600553448786
1,923,980.8537097855113
1,924,1013.1855703670478
1,925,1043.9348638684312
1,926,1153.13529128199
1,927,1182.614899280404
1,928,1187.8135375554532
1,929,1221.8858375478455
1,930,1264.2412744409194
1,931,1280.099996094055
1,932,1428.4719108193904
1,933,1445.7319945273398
1,934,271.88416651213805
1,935,255.82806726393412
1,936,558.2517353309347
1,937,633.2771904940206
1,938,561.057929272905
1,939,587.3882872512867
1,940,742.5106059848573
1,941,573.7882884827818
1,942,128.1288414058287
1,943,1252.7382009023274
1,944,782.054345937672
1,945,74.41102068914255
1,946,249.77589955798376
1,947,491.62994213127416
1,948,378.92611417003184
1,949,572.8315633761813
1,950,1080.3226369932272
1,951,1393.6602885925968
1,952,1364.156149419853
1,953,591.2740481367333
1,954,824.4513327055757
1,955,632.1534623807735
1,956,352.0184654247558
1,957,323.02476685232665
1,958,714.9839159030083
1,959,933.1205709874796
1,960,638.658750820812
1,961,342.47627655065395
1,962,167.0478973228936
1,963,660.0378777009695
1,964,597.3985269483011
1,965,391.0
1,966,326.377082528783
1,967,266.4432397340942
1,968,183.412104289766
1,969,203.03940504246953
1,970,125.96031120952345
1,971,109.17875251164945
1,972,203.49447166937975
1,973,433.9976958464181
1,974,365.16845427829605
1,975,384.37611788455325
1,976,450.8680516514782
1,977,713.0175313412707
1,978,909.0137512711235
1,979,1309.5075410244876
1,980,1406.840431605518
1,981,565.8277122941223
1,982,428.37833745417146
1,983,816.2505742723861
1,984,1238.1780970442014
1,985,270.542048487846
1,986,187.48866632412745
1,987,507.7184259016015
1,988,792.071335171271
1,989,699.5662942137793
1,990,686.476510887299
1,991,634.9582663451197
1,992,348.36762191684807
1,993,571.1129485487087
1,994,651.7154286956846
